meter_number,account_id,transaction_id,amount,created_at,payment_date_time
PO12545293,9403397364,EW1503637005120528384,236.00,2026-05-12 11:27:03.854559+05:30,2026-05-12 16:57:02+05:30
PO12037461,7029534000,BBPSPP016132BX4BP0VS9481,207.00,2026-05-12 11:27:07.293119+05:30,2026-05-12 16:57:06+05:30
PO12586641,3826197000,DHMP51H1JTBQNG,525.00,2026-05-12 11:27:23.697885+05:30,2026-05-12 16:57:22+05:30
PO12346925,2115453000,DHD5OUP1JTBQIA,1623.00,2026-05-12 11:27:42.308068+05:30,2026-05-12 16:57:41+05:30
PO12569296,0301123000,030886209455,500.00,2026-05-12 11:27:45.525226+05:30,2026-05-12 16:57:44+05:30
PO12389764,6703464236,670940167344,36.00,2026-05-12 11:27:54.777310+05:30,2026-05-12 16:57:54+05:30
PO12175196,0701974000,EW1503637241612165120,143.00,2026-05-12 11:28:00.095767+05:30,2026-05-12 16:57:58+05:30
PO12185557,4060099000,28560577968,100.00,2026-05-12 11:28:02.482810+05:30,2026-05-12 16:58:01+05:30
PO12127421,6870306684,EW1503637320930648064,821.00,2026-05-12 11:28:10.796682+05:30,2026-05-12 16:58:09+05:30
PO12130788,4762774555,EW1503637321849200640,723.00,2026-05-12 11:28:21.586808+05:30,2026-05-12 16:58:20+05:30
PO12186710,2755379000,275647041398,889.00,2026-05-12 11:28:49.364664+05:30,2026-05-12 16:58:48+05:30
PO12034264,7388584000,738856957840,200.00,2026-05-12 11:29:00.153578+05:30,2026-05-12 16:58:59+05:30
PO12126920,3315992000,331968946171,100.00,2026-05-12 11:29:11.596996+05:30,2026-05-12 16:59:11+05:30
PO12618075,2901894763,DHD5IFB1JTBXMR,14.00,2026-05-12 11:29:14.824330+05:30,2026-05-12 16:59:13+05:30
PO12332279,6904851684,DHD5ELF1JTBXRY,409.00,2026-05-12 11:29:17.437679+05:30,2026-05-12 16:59:16+05:30
PO14812646,9965669616,28560602686,52.00,2026-05-12 11:29:21.684929+05:30,2026-05-12 16:59:20+05:30
PO12605224,5541064000,BBPSPP016132BX6OI0VWM100,318.00,2026-05-12 11:29:46.440558+05:30,2026-05-12 16:59:45+05:30
PO12596962,3586444203,EW1503637645674635264,129.00,2026-05-12 11:29:52.673456+05:30,2026-05-12 16:59:51+05:30
PO12519886,1923854000,DHD5BAE1JTC1B0,161.00,2026-05-12 11:29:54.884470+05:30,2026-05-12 16:59:53+05:30
PO12155590,8786324000,DHD5VUQ1JTBZ59,164.00,2026-05-12 11:30:14.070532+05:30,2026-05-12 17:00:12+05:30
PO12352083,6799479000,DHD5WLW1JTB412,70.00,2026-05-12 11:30:14.143414+05:30,2026-05-12 17:00:13+05:30
PO12259159,3058643000,EW1503637938923593728,23.00,2026-05-12 11:30:43.732299+05:30,2026-05-12 17:00:42+05:30
PO12575620,8248102226,DHD5M7T1JTC6F7,158.00,2026-05-12 11:31:02.905754+05:30,2026-05-12 17:01:01+05:30
AL2794508,7999311120,BBPSHD016132BALAAAEC4JCT,37766.00,2026-05-12 11:31:06.036132+05:30,2026-05-12 17:01:04+05:30
PO12275815,0483954000,048679906108,250.00,2026-05-12 11:31:08.401851+05:30,2026-05-12 17:01:07+05:30
PO12537251,6617521317,EW1503638035434528768,3093.00,2026-05-12 11:31:11.531016+05:30,2026-05-12 17:01:10+05:30
PO12335524,5180883000,EW1503638046843035648,310.00,2026-05-12 11:31:13.036206+05:30,2026-05-12 17:01:11+05:30
PO12476052,3613813106,HGALP126700352477885,800.00,2026-05-12 11:32:05.476774+05:30,2026-05-12 17:02:04+05:30
PO12390182,4331428328,433305430179,200.00,2026-05-12 11:32:19.015387+05:30,2026-05-12 17:02:18+05:30
PO12565689,4762241008,EW1503638302796242944,131.00,2026-05-12 11:32:26.616791+05:30,2026-05-12 17:02:25+05:30
PO12255567,1725214000,28560641617,20.00,2026-05-12 11:32:29.028127+05:30,2026-05-12 17:02:27+05:30
PO12623189,5612591453,28560641591,66.00,2026-05-12 11:32:29.493966+05:30,2026-05-12 17:02:28+05:30
PO12382144,0650000100,EW1503638330403151872,886.00,2026-05-12 11:32:30.558540+05:30,2026-05-12 17:02:29+05:30
PO12630839,0636153000,EW1503638419850878977,520.00,2026-05-12 11:32:45.494501+05:30,2026-05-12 17:02:44+05:30
PO12435305,5157901007,HGALP0D9820352487456,211.00,2026-05-12 11:32:46.194617+05:30,2026-05-12 17:02:45+05:30
PO12065114,4812044000,481132687919,100.00,2026-05-12 11:33:31.175759+05:30,2026-05-12 17:03:30+05:30
PO12077574,7087714000,EW1503638596728872960,2068.00,2026-05-12 11:33:34.455711+05:30,2026-05-12 17:03:33+05:30
PO12333687,5679409410,EW1503638656371875840,34.00,2026-05-12 11:33:58.773824+05:30,2026-05-12 17:03:57+05:30
PO12504681,7280693000,PP01BX11234994959CN3834310R61311123,87.00,2026-05-12 11:34:01.282354+05:30,2026-05-12 17:04:00+05:30
PO12256207,2665313000,28560679364,500.00,2026-05-12 11:34:08.418818+05:30,2026-05-12 17:04:07+05:30
PO12268221,4468364000,DHD5G3H1JTCKIZ,113.00,2026-05-12 11:34:39.465565+05:30,2026-05-12 17:04:38+05:30
PO12389779,8256485432,825630568497,306.00,2026-05-12 11:34:54.017281+05:30,2026-05-12 17:04:53+05:30
PO12193948,0966209000,2054079209530273792gS2GP20261320600,166.00,2026-05-12 11:35:07.441962+05:30,2026-05-12 17:05:06+05:30
PO12339788,6117463000,EW1503638914334154752,132.00,2026-05-12 11:35:07.623642+05:30,2026-05-12 17:05:06+05:30
PO12555868,0597433902,EW1503638923989442560,172.00,2026-05-12 11:35:08.831729+05:30,2026-05-12 17:05:07+05:30
AL2270534,4348136524,PP01BX1012171061M158354414R61321012,151.00,2026-05-12 11:35:32.289703+05:30,2026-05-12 17:05:31+05:30
PO12080358,2764793000,EW1503639002330652672,332.00,2026-05-12 11:35:34.142987+05:30,2026-05-12 17:05:33+05:30
PO12015240,9532085812,953395485967,300.00,2026-05-12 11:35:38.679716+05:30,2026-05-12 17:05:37+05:30
PO12343547,2278153000,HGALP0C5EB0352519753,17.00,2026-05-12 11:35:43.735405+05:30,2026-05-12 17:05:42+05:30
PO12132410,6013364000,601500966259,162.00,2026-05-12 11:35:52.878905+05:30,2026-05-12 17:05:52+05:30
PO12378093,7983010100,EW1503639060304322560,1951.00,2026-05-12 11:36:01.587885+05:30,2026-05-12 17:06:00+05:30
PO12569337,1831592000,EW1503639051605336064,432.00,2026-05-12 11:36:02.078702+05:30,2026-05-12 17:06:00+05:30
PO12408855,4775603000,EW1503639153430454272,47.00,2026-05-12 11:36:12.453128+05:30,2026-05-12 17:06:11+05:30
PO14806439,7787343464,DHD5JB81JTCRZ3,200.00,2026-05-12 11:36:18.746298+05:30,2026-05-12 17:06:17+05:30
PO12228741,6076524000,607902282302,90.00,2026-05-12 11:36:32.833649+05:30,2026-05-12 17:06:32+05:30
PO12217606,4587234000,EW1503639256413200384,624.00,2026-05-12 11:36:38.504651+05:30,2026-05-12 17:06:37+05:30
PO12140220,2579720100,BBPSPP016132BX5DT0W8I660,48.00,2026-05-12 11:36:45.309359+05:30,2026-05-12 17:06:44+05:30
PO12341185,0509179069,28560715386,372.00,2026-05-12 11:36:48.801789+05:30,2026-05-12 17:06:47+05:30
PO12571535,3140877361,314761388896,250.00,2026-05-12 11:36:49.896547+05:30,2026-05-12 17:06:48+05:30
PO12015246,6786158849,DSBIUKB1JTCMQO,3000.00,2026-05-12 11:36:54.446742+05:30,2026-05-12 17:06:53+05:30
PO12128223,4444725000,HGALP120810352533556,220.00,2026-05-12 11:37:03.941410+05:30,2026-05-12 17:07:02+05:30
PO12563305,1949983000,BBPSSD016132BYDTAA262866,186.00,2026-05-12 11:37:25.535705+05:30,2026-05-12 17:07:24+05:30
PO12354601,2849652381,HGALP00C890352540627,651.00,2026-05-12 11:37:50.087956+05:30,2026-05-12 17:07:44+05:30
PO12366908,5258264000,BBPSPP016132BX77L0WAZ022,268.00,2026-05-12 11:38:24.399762+05:30,2026-05-12 17:08:23+05:30
PO12317744,1099304000,BBPSPP016132BX6OI0WB1193,863.00,2026-05-12 11:38:25.322794+05:30,2026-05-12 17:08:24+05:30
PO12536940,2019610642,DHD55BE1JTCZUW,588.00,2026-05-12 11:38:31.737688+05:30,2026-05-12 17:08:30+05:30
PO12390135,6887237955,688729846574,49.00,2026-05-12 11:38:33.608083+05:30,2026-05-12 17:08:32+05:30
PO12417770,8059928953,28560737728,5.00,2026-05-12 11:39:01.289937+05:30,2026-05-12 17:09:00+05:30
PO12576262,5153924000,BBPSPP016132BX2QU0WBW949,193.00,2026-05-12 11:39:02.864469+05:30,2026-05-12 17:09:01+05:30
PO12440493,5001531155,28560753274,365.00,2026-05-12 11:39:47.667989+05:30,2026-05-12 17:09:46+05:30
PO12567149,0138896217,EW1503640077137829888,80.00,2026-05-12 11:39:52.207018+05:30,2026-05-12 17:09:51+05:30
PO12044487,8129454146,812034284197,300.00,2026-05-12 11:39:55.820438+05:30,2026-05-12 17:09:55+05:30
PO12507937,7592073000,EW1503640143726600192,143.00,2026-05-12 11:39:55.892130+05:30,2026-05-12 17:09:54+05:30
PO12455626,2585133000,EW1503640187393499136,173.00,2026-05-12 11:40:03.744712+05:30,2026-05-12 17:10:02+05:30
PO12609470,1445541000,EW1503640197635989504,215.00,2026-05-12 11:40:04.746007+05:30,2026-05-12 17:10:03+05:30
PO12084213,6228979000,DHD5E6N1JTD27Z,16.00,2026-05-12 11:40:06.438332+05:30,2026-05-12 17:10:05+05:30
PO12069231,7847433000,784785005429,788.00,2026-05-12 11:40:17.052167+05:30,2026-05-12 17:10:16+05:30
PO12578310,6583754000,HGVRWFNZM5F4VE6I5V4QM5TSUJK61321139,400.00,2026-05-12 11:40:21.785085+05:30,2026-05-12 17:10:20+05:30
PO12623029,8131414000,EW1503640250249338880,2720.00,2026-05-12 11:40:35.759794+05:30,2026-05-12 17:10:34+05:30
PO12519308,7648664000,BBPSPP016132BX6OI0WET132,1490.00,2026-05-12 11:40:43.522436+05:30,2026-05-12 17:10:42+05:30
AL2794495,9123099323,912186593846,116855.00,2026-05-12 11:40:46.307776+05:30,2026-05-12 17:10:45+05:30
PO12371511,6555508000,EW1503640410987651072,841.00,2026-05-12 11:41:00.975835+05:30,2026-05-12 17:10:59+05:30
PO12178368,0177725000,DHD5UZT1JTDAZT,705.00,2026-05-12 11:41:06.413327+05:30,2026-05-12 17:11:05+05:30
PO12451772,9612113000,PP01BX1140428194VZQ8354597R61321140,240.00,2026-05-12 11:41:13.264897+05:30,2026-05-12 17:11:12+05:30
PO12562872,2489802963,28560777623,478.00,2026-05-12 11:41:28.672077+05:30,2026-05-12 17:11:27+05:30
PO12339642,1387403000,EW1503640524934307840,1551.00,2026-05-12 11:41:55.474616+05:30,2026-05-12 17:11:54+05:30
PO12500907,5726438000,BBPSPP016132BX0QC0WH1940,1745.00,2026-05-12 11:42:03.408429+05:30,2026-05-12 17:12:02+05:30
PO12308621,3864903000,386198974821,1444.00,2026-05-12 11:42:16.276168+05:30,2026-05-12 17:12:15+05:30
PO12371465,0515967000,EW1503640688407306240,548.00,2026-05-12 11:42:18.001030+05:30,2026-05-12 17:12:16+05:30
PO12350444,7370819000,737263559747,2456.00,2026-05-12 11:42:29.309702+05:30,2026-05-12 17:12:28+05:30
PO12296857,0087682239,EW1503640808540561408,1000.00,2026-05-12 11:42:56.094575+05:30,2026-05-12 17:12:54+05:30
PO12412616,5085554000,EW1503640871656448000,574.00,2026-05-12 11:43:19.004551+05:30,2026-05-12 17:13:17+05:30
PO12549379,5865654000,DHD5NAC1JTDKRT,400.00,2026-05-12 11:43:35.158488+05:30,2026-05-12 17:13:34+05:30
PO12061429,7195929000,719701744207,250.00,2026-05-12 11:43:36.424028+05:30,2026-05-12 17:13:35+05:30
PO12275332,5597634000,DHD5KO91JTDMWD,253.00,2026-05-12 11:43:52.696172+05:30,2026-05-12 17:13:51+05:30
PO12544389,4854032000,EW1503641104788447232,266.00,2026-05-12 11:44:05.762920+05:30,2026-05-12 17:14:04+05:30
PO12049467,8508135822,850473248536,250.00,2026-05-12 11:44:13.134961+05:30,2026-05-12 17:14:12+05:30
PO12127447,2610613000,261804659042,172.00,2026-05-12 11:44:26.921507+05:30,2026-05-12 17:14:26+05:30
PO12563292,5310618384,EW1503641301849432064,45.00,2026-05-12 11:44:58.991744+05:30,2026-05-12 17:14:57+05:30
PO12406979,7231983000,EW1503641333931663360,378.00,2026-05-12 11:45:02.281087+05:30,2026-05-12 17:15:01+05:30
PO12159762,6097829000,HGALP0ADB50352619510,200.00,2026-05-12 11:45:04.089302+05:30,2026-05-12 17:15:02+05:30
PO12115082,5929094000,EW1503641368845049856,163.00,2026-05-12 11:45:18.188136+05:30,2026-05-12 17:15:16+05:30
PO12259437,1021392990,EW1503641411031359488,204.00,2026-05-12 11:45:42.562757+05:30,2026-05-12 17:15:41+05:30
PO12473386,2300294000,EW1503641483613790208,204.00,2026-05-12 11:45:53.842111+05:30,2026-05-12 17:15:52+05:30
PO12434749,0770923000,HGALP0E34C0352631548,50.00,2026-05-12 11:46:03.060075+05:30,2026-05-12 17:16:01+05:30
PO12050165,0559443000,EW1503641688488763392,309.00,2026-05-12 11:46:18.804882+05:30,2026-05-12 17:16:17+05:30
PO12405637,4177042732,EW1503641719413366784,378.00,2026-05-12 11:46:21.051561+05:30,2026-05-12 17:16:19+05:30
PO12622963,2289131281,EW1503641719014907904,215.00,2026-05-12 11:46:23.176168+05:30,2026-05-12 17:16:21+05:30
PO12060916,8694049778,HGALP011D00352633043,74.00,2026-05-12 11:46:23.918179+05:30,2026-05-12 17:16:22+05:30
PO12063754,9448814499,ZQYTZDYIPJX7KU5GKKTI3UO9T5P61321146,2011.00,2026-05-12 11:46:44.441912+05:30,2026-05-12 17:16:43+05:30
PO12566427,9915123000,EW1503641933062823936,186.00,2026-05-12 11:47:07.164606+05:30,2026-05-12 17:17:05+05:30
PO14809088,3207221007,EW1503641939358474240,410.00,2026-05-12 11:47:07.964753+05:30,2026-05-12 17:17:06+05:30
PO12530666,6623774000,EW1503641965916807168,17.00,2026-05-12 11:47:12.985473+05:30,2026-05-12 17:17:11+05:30
PO12243607,8316308840,28560846729,262.00,2026-05-12 11:47:26.274195+05:30,2026-05-12 17:17:25+05:30
PO12094533,1746999000,2053611635995312128YUdPa2UK61302302,185.00,2026-05-12 11:47:45.698526+05:30,2026-05-12 17:17:44+05:30
PO12410592,0757843000,EW1503642096825229312,396.00,2026-05-12 11:47:48.671233+05:30,2026-05-12 17:17:47+05:30
PO12046105,3802603967,BBPSPP016132BX4YY0WR4950,59.00,2026-05-12 11:48:07.667118+05:30,2026-05-12 17:18:06+05:30
PO12624461,6253473000,625496545345,398.00,2026-05-12 11:48:11.454730+05:30,2026-05-12 17:18:10+05:30
PO12077439,5479353000,EW1503642291097001984,228.00,2026-05-12 11:48:23.504693+05:30,2026-05-12 17:18:22+05:30
PO12281513,3480852851,EW1503642406423584768,494.00,2026-05-12 11:48:56.709621+05:30,2026-05-12 17:18:55+05:30
PO12388767,4823803000,EW1503642432939974656,204.00,2026-05-12 11:48:57.905727+05:30,2026-05-12 17:18:56+05:30
PO12066999,5930838785,593474666133,500.00,2026-05-12 11:49:15.150431+05:30,2026-05-12 17:19:14+05:30
PO12165717,3958398000,BBPSBD016132BALAAAJWRER6,500.00,2026-05-12 11:49:22.913170+05:30,2026-05-12 17:19:21+05:30
PO12135734,3884858000,28560883404,146.00,2026-05-12 11:49:27.454479+05:30,2026-05-12 17:19:26+05:30
PO12653536,2360579631,28560886110,153.00,2026-05-12 11:49:42.487303+05:30,2026-05-12 17:19:41+05:30
PO12510230,2149392000,EW1503642582634684416,2978.00,2026-05-12 11:49:48.314331+05:30,2026-05-12 17:19:47+05:30
PO12536940,2019610642,DHD5T5T1JTE72L,4.00,2026-05-12 11:49:53.215604+05:30,2026-05-12 17:19:52+05:30
PO12452268,2197224000,DHD5ULX1JTDHPL,500.00,2026-05-12 11:50:06.114641+05:30,2026-05-12 17:20:05+05:30
PO12215476,3762314000,DHD509P1JTDQCY,500.00,2026-05-12 11:50:10.336183+05:30,2026-05-12 17:20:09+05:30
PO12246657,9851273120,DHD55LU1JTDP3I,174.00,2026-05-12 11:50:10.435022+05:30,2026-05-12 17:20:09+05:30
PO12137861,2762479000,DHD56DW1JTE2C2,617.00,2026-05-12 11:50:11.067277+05:30,2026-05-12 17:20:09+05:30
PO14809984,1506922000,EW1503642738897674240,871.00,2026-05-12 11:50:19.397307+05:30,2026-05-12 17:20:18+05:30
PO12295174,3452370918,EW1503642855927144448,34.00,2026-05-12 11:51:03.885008+05:30,2026-05-12 17:21:02+05:30
PO12594053,9474973000,EW1503642869898371072,108.00,2026-05-12 11:51:16.104639+05:30,2026-05-12 17:21:14+05:30
PO12530645,6601804231,EW1503642885299855360,478.00,2026-05-12 11:51:17.682909+05:30,2026-05-12 17:21:16+05:30
PO12018150,8297714570,EW1503642942526939136,236.00,2026-05-12 11:51:24.186059+05:30,2026-05-12 17:21:23+05:30
PO12146663,7992874647,HGALP049F10352688389,697.00,2026-05-12 11:51:24.799303+05:30,2026-05-12 17:21:23+05:30
PO12066987,0872284000,087280175853,3000.00,2026-05-12 11:51:32.384278+05:30,2026-05-12 17:21:31+05:30
PO12254823,7318654000,EW1503643048558944256,434.00,2026-05-12 11:51:58.281624+05:30,2026-05-12 17:21:57+05:30
PO12459216,2470994000,247684325403,100.00,2026-05-12 11:52:00.652987+05:30,2026-05-12 17:22:00+05:30
PO12563998,3646973000,BBPSPU016132X4UJVIUR1900,155.00,2026-05-12 11:52:02.924765+05:30,2026-05-12 17:22:01+05:30
PO12294822,5767958044,HGALP1631C0352695800,101.00,2026-05-12 11:52:06.544974+05:30,2026-05-12 17:22:05+05:30
PO12575796,7470184000,DHD5SRP1JTEK0F,181.00,2026-05-12 11:52:07.049265+05:30,2026-05-12 17:22:05+05:30
PO12419168,9887237801,EW1503643095245742080,81.00,2026-05-12 11:52:07.346386+05:30,2026-05-12 17:22:06+05:30
PO12162454,6058115689,HGVR7I7TT6X359ZEQPBJN10CCHT61321151,2476.00,2026-05-12 11:52:11.169421+05:30,2026-05-12 17:22:10+05:30
PO12624900,8859464000,PP01BX115202599NPRK8658183R61321152,26.00,2026-05-12 11:52:21.535417+05:30,2026-05-12 17:22:20+05:30
PO12134383,2511403078,EW1503643223264288768,70.00,2026-05-12 11:52:39.707807+05:30,2026-05-12 17:22:38+05:30
PO12233707,5590269334,559185680711,1672.00,2026-05-12 11:53:19.235151+05:30,2026-05-12 17:23:18+05:30
AL2269018,4789504000,EW1503643395549519872,702.00,2026-05-12 11:53:20.756162+05:30,2026-05-12 17:23:19+05:30
PO12429220,3113924000,EW1503643422149795840,187.00,2026-05-12 11:53:21.547690+05:30,2026-05-12 17:23:20+05:30
PO12475742,6614222954,EW1503643479301382144,3791.00,2026-05-12 11:53:32.951903+05:30,2026-05-12 17:23:31+05:30
PO12268292,6847223000,684589174269,500.00,2026-05-12 11:53:39.619367+05:30,2026-05-12 17:23:39+05:30
PO12224569,4483212179,BBPSPP016132BX1AN0X0S771,93.00,2026-05-12 11:53:45.660259+05:30,2026-05-12 17:23:44+05:30
PO12351008,1299228000,EW1503643529372983296,610.00,2026-05-12 11:53:57.334777+05:30,2026-05-12 17:23:56+05:30
PO12466118,9803946560,28560954809,1000.00,2026-05-12 11:54:23.052522+05:30,2026-05-12 17:24:21+05:30
PO12405224,4629904000,BBPSDP216132V6BIDNOLWXYC,49.00,2026-05-12 11:54:43.951452+05:30,2026-05-12 17:24:42+05:30
PO12083908,7328809000,732335659443,260.00,2026-05-12 11:54:45.827047+05:30,2026-05-12 17:24:45+05:30
AL2277616,8518994364,851543599223,340.00,2026-05-12 11:55:00.434877+05:30,2026-05-12 17:24:59+05:30
PO12624900,8859464000,BBPSPP016132BX6G20X2Y149,4.00,2026-05-12 11:55:02.554728+05:30,2026-05-12 17:25:01+05:30
PO12296389,7480623000,HGALP00FA40352725498,195.00,2026-05-12 11:55:06.105062+05:30,2026-05-12 17:25:05+05:30
PO12575566,0101744000,BBPSBD016132BALAAAJWRTOL,284.00,2026-05-12 11:55:07.137843+05:30,2026-05-12 17:25:06+05:30
PO12284479,6199889000,EW1503643873662427136,410.00,2026-05-12 11:55:20.847369+05:30,2026-05-12 17:25:19+05:30
PO12515855,1456353000,EW1503643869438763008,254.00,2026-05-12 11:55:22.392085+05:30,2026-05-12 17:25:21+05:30
PO14813193,7671867000,HGALP1289E0352729409,469.00,2026-05-12 11:55:23.610930+05:30,2026-05-12 17:25:22+05:30
PO12297444,0646688000,PP01BX061617077ACBZ9345176R61310616,202.00,2026-05-12 11:55:33.686183+05:30,2026-05-12 17:25:32+05:30
PO12290310,3229385269,EW1503644034333630464,74.00,2026-05-12 11:55:42.876076+05:30,2026-05-12 17:25:41+05:30
AL2799947,0955614000,EW1503644048866893824,386.00,2026-05-12 11:55:43.658356+05:30,2026-05-12 17:25:42+05:30
PO12361910,9826210100,HGALP10EE50352733298,1240.00,2026-05-12 11:55:45.621394+05:30,2026-05-12 17:25:44+05:30
PO12361912,8300819000,HGALP0578A0352741868,152.00,2026-05-12 11:56:42.825019+05:30,2026-05-12 17:26:41+05:30
PO12549380,0370184000,DHD5CZA1JTF2Y4,400.00,2026-05-12 11:56:48.839754+05:30,2026-05-12 17:26:47+05:30
PO12518426,3675004000,EW1503644387728908288,229.00,2026-05-12 11:57:17.526356+05:30,2026-05-12 17:27:16+05:30
PO12165502,4415929000,441641007272,4800.00,2026-05-12 11:57:21.667662+05:30,2026-05-12 17:27:20+05:30
PO12226144,7652328000,28560997666,500.00,2026-05-12 11:57:26.313434+05:30,2026-05-12 17:27:25+05:30
PO12499884,4736019000,28560997673,280.00,2026-05-12 11:57:30.249358+05:30,2026-05-12 17:27:29+05:30
PO12098941,7022253000,W1E4WFP9PKHKEVM52AID0APVA4I61270026,2000.00,2026-05-12 11:57:37.085014+05:30,2026-05-12 17:27:35+05:30
PO12129011,5534074000,EW1503644507082022912,267.00,2026-05-12 11:57:37.420174+05:30,2026-05-12 17:27:36+05:30
PO12151742,7791082000,DHD5G131JTF7A9,69.00,2026-05-12 11:57:46.380654+05:30,2026-05-12 17:27:45+05:30
PO12379170,1566648000,HGALP032C50352753807,1149.00,2026-05-12 11:57:46.666704+05:30,2026-05-12 17:27:44+05:30
PO12122700,7829330100,EW1503644611335643136,144.00,2026-05-12 11:58:21.817945+05:30,2026-05-12 17:28:20+05:30
PO12287476,2786044012,DHD5YB61JTF6ZY,323.00,2026-05-12 11:58:25.230753+05:30,2026-05-12 17:28:24+05:30
PO12399985,3557465854,EW1503644702511423488,1272.00,2026-05-12 11:58:33.012012+05:30,2026-05-12 17:28:31+05:30
PO12409573,6221674000,EW1503644730361602048,132.00,2026-05-12 11:58:37.646745+05:30,2026-05-12 17:28:36+05:30
PO12341146,5089791543,EW1503644714783956992,1028.00,2026-05-12 11:58:38.563043+05:30,2026-05-12 17:28:37+05:30
PO12055368,9599684000,HGALP0355F0352764115,182.00,2026-05-12 11:58:44.716082+05:30,2026-05-12 17:28:43+05:30
PO12132809,7904527756,EW1503644821222809600,33.00,2026-05-12 11:58:58.691546+05:30,2026-05-12 17:28:57+05:30
PO12140209,0304068000,EW1503644859617468416,110.00,2026-05-12 11:59:02.136032+05:30,2026-05-12 17:29:01+05:30
PO12126065,0250463000,HGALP0A29D0352766714,290.00,2026-05-12 11:59:03.208454+05:30,2026-05-12 17:29:02+05:30
PO12459490,7631594000,EW1503644891309629440,2636.00,2026-05-12 11:59:04.802668+05:30,2026-05-12 17:29:03+05:30
PO12314960,6797602799,EW1503644893910097920,60.00,2026-05-12 11:59:13.631173+05:30,2026-05-12 17:29:12+05:30
PO12233934,6277463000,PP01BX1159036635GYE4499269R61321159,83.00,2026-05-12 11:59:17.572568+05:30,2026-05-12 17:29:16+05:30
PO12080646,3452294000,345667708561,100.00,2026-05-12 11:59:23.669710+05:30,2026-05-12 17:29:23+05:30
PO12227181,0524320100,28561021729,131.00,2026-05-12 11:59:24.956160+05:30,2026-05-12 17:29:23+05:30
PO12540292,0724242921,EW1503644987271110656,156.00,2026-05-12 11:59:25.498326+05:30,2026-05-12 17:29:24+05:30
